"Year","Month","Day","j_day","hour","H","u","w","VPTG","Zic","Zim","L","z0","Bowen","r","Ws","Wd","Zref","temp","Ztemp","ipcode","pamt","rh","pres","ccvr","WSADJ"
19,11,27,331,18,-15,0.119999997317791,0.319764674715293,-9,78.0705718994141,178.473510742188,10.315246850998,0.0396999977529049,1.42272727272727,1,2.94074535369873,20.3372574242468,10,270.659912109375,2,11,0,75.9000015258789,9939,3,"ADJ"
19,11,27,331,17,-3,0.0499999970197678,0.289277335139731,-9,290.241363525391,178.466781616211,3.74684757147715,0.0396999977529049,1.42272727272727,1,1.88179290294647,337.224372403506,10,271.8154296875,2,11,0,75.4000015258789,9951,10,"ADJ"
19,11,27,331,16,0,0.0899999961256981,0.16556768545024,-9,328.363739013672,178.921539306641,-131.854798775043,0.0396999977529049,0,0.624403824691801,1.93986260890961,344.670293406689,10,273.360168457031,2,11,0,75.0999984741211,9955,10,"ADJ"
19,11,27,331,15,-10,0.189999997615814,0.424070930121427,-9,276.709808349609,178.830627441406,62.2171108945463,0.0396999977529049,0.5,0.624503492739687,3.06622862815857,336.57629746829,10,274.186340332031,2,11,0,68.9000015258789,9966,9,"ADJ"
19,11,27,331,14,-10,0.159999996423721,0.452607329168091,-9,336.556976318359,178.734649658203,37.1701041406539,0.0396999977529049,0.555555555555556,0.624599358974359,2.75452041625977,320.544010101764,10,274.303039550781,2,11,0,69.7000045776367,9975,3,"ADJ"
19,11,27,331,13,-16,0.25,0.532770029797555,-9,343.202178955078,178.634490966797,88.6524439084056,0.0396999977529049,0.615384615384615,1,3.81474256515503,326.893428290779,10,274.402099609375,2,11,0,71.9000015258789,9975,10,"ADJ"
19,11,27,331,12,-18,0.269999980926514,0.560495382827632,-9,355.339111328125,178.573089599609,99.3020245432249,0.0396999977529049,0.818181818181818,0.624769109823531,4.06564617156982,328.140700335467,10,274.49609375,2,11,0,75.4000015258789,9979,10,"ADJ"
19,11,27,331,11,-17,0.219999998807907,0.560727336145091,-9,376.946472167969,178.605194091797,56.9157601045737,0.0396999977529049,1.30769230769231,1,3.50054168701172,326.007138770471,10,274.669342041016,2,11,0,77.8000030517578,9986,10,"ADJ"
19,11,27,331,10,-8,0.159999996423721,0.423998199735983,-9,345.575653076172,178.675811767578,46.4249053628845,0.0396999977529049,2,1,2.6293306350708,326.528444052857,10,274.080322265625,2,11,0,87.4000015258789,9987,10,"ADJ"
19,11,27,331,9,-1,0.0299999993294477,0.216915572566675,-9,370.117218017578,178.687698364258,2.44777129920887,0.0396999977529049,1.42272727272727,1,1.31684947013855,272.012889249311,10,274.033630371094,2,11,0,89.3000030517578,9992,10,"ADJ"
19,11,27,331,8,-5,0.0700000002980232,0.413190366822243,-9,511.132049560547,178.677154541016,6.21321932533404,0.0396999977529049,2.5,1,2.06618452072144,275.457431718747,10,273.772186279297,2,11,0,87.8000030517578,9988,9,"ADJ"
19,11,27,331,7,-7,0.0799999982118607,0.446920862581255,-9,461.984466552734,178.65397644043,6.62438292390611,0.0396999977529049,2.33333333333333,1,2.31684923171997,279.386502052122,10,273.760192871094,2,11,0,86.9000015258789,9982,7,"ADJ"
19,11,27,331,6,-2,0.0399999991059303,0.149491129554607,-9,60.5894165039062,178.651062011719,2.9018198912448,0.0396999977529049,1.42272727272727,1,1.50351166725159,270.74962885738,10,274.105194091797,2,11,0,88.9000015258789,9978,7,"ADJ"
19,11,27,331,5,-4,0.0599999986588955,0.390653593553425,-9,541.281433105469,178.663223266602,4.90276853259202,0.0396999977529049,4,1,1.94422173500061,247.511231172921,10,274.438110351562,2,11,0,88.5999984741211,9974,6,"ADJ"
19,11,27,331,4,-3,0.0499999970197678,0.367413685040273,-9,600.486877441406,178.700805664062,3.78344547815199,0.0396999977529049,3,1,1.94143712520599,305.246916183508,10,274.470428466797,2,11,0,87.5,9966,10,"ADJ"
19,11,27,331,3,-4,0.0599999986588955,0.420924617951683,-9,677.578125,178.709655761719,4.90614216173569,0.0396999977529049,4,1,2.07004261016846,289.251322503737,10,274.626953125,2,11,0,87.7000045776367,9964,10,"ADJ"
19,11,27,331,2,-4,0.0599999986588955,0.423379808689998,-9,690.006530761719,178.766082763672,4.90971751078615,0.0396999977529049,2,1,2.19026899337769,265.657201787772,10,274.827087402344,2,11,0,86.4000015258789,9953,10,"ADJ"
19,11,27,331,1,-4,0.0599999986588955,0.317033028402407,-9,289.733734130859,178.827941894531,4.90997483996453,0.0396999977529049,4,1,2.12728404998779,237.428472212833,10,274.841491699219,2,11,0,85.5,9944,9,"ADJ"
19,11,26,330,24,-7,0.0799999982118607,0.352924330596194,-9,228.633239746094,178.867462158203,6.65739785826394,0.046900000423193,2.33333333333333,1,2.44123578071594,231.658389879391,10,275.124572753906,2,11,0,86.9000015258789,9935,9,"ADJ"
19,11,26,330,23,-9,0.0899999961256981,0.41811389601189,-9,296.000579833984,1888.40649414062,7.38033776531222,0.046900000423193,1.8,1,2.56652069091797,227.663144830593,10,275.415283203125,2,11,0,87.3000030517578,9925,8,"ADJ"
19,11,26,330,22,-19,0.140000000596046,0.554723677529703,-9,327.959259033203,2238.994140625,13.1799543905292,0.046900000423193,1.9,1,3.19157481193542,232.314047178346,10,275.854553222656,2,11,0,87.5999984741211,9919,3,"ADJ"
19,11,26,330,21,-24,0.170000001788139,0.634998797316586,-9,389.513946533203,2636.00146484375,18.6849134485869,0.046900000423193,2.4,1,3.44212293624878,217.306879387874,10,275.900390625,2,11,0,85.4000015258789,9914,9,"ADJ"
19,11,26,330,20,-10,0.0999999940395355,0.328305785186457,-9,128.880584716797,2640.48364257812,9.1052488941903,0.0469999983906746,2.5,1,2.62812328338623,192.756125728898,10,275.225494384766,2,11,0,86.5,9908,9,"ADJ"
19,11,26,330,19,-3,0.0399999991059303,0.173657497981098,-9,63.4778671264648,2641.94921875,1.9393744104707,0.0401999987661839,1.42272727272727,1,1.69049096107483,153.398156305502,10,274.789245605469,2,11,0.0020000000949949,84.5999984741211,9904,9,"ADJ"
19,11,26,330,18,-4,0.0599999986588955,0.224609269404249,-9,102.970314025879,3087.943359375,4.90707552519626,0.0401999987661839,1.42272727272727,1,2.06682252883911,131.010912769665,10,274.67919921875,2,11,0.0230000019073486,84.3000030517578,9903,9,"ADJ"
19,11,26,330,17,-13,0.119999997317791,0.352644555381964,-9,122.692840576172,4148.92578125,12.0862449021622,0.0401999987661839,1.42272727272727,1,2.81748127937317,125.812159772652,10,274.844970703125,2,11,0.0310000013560057,84.8000030517578,9903,8,"ADJ"
19,11,26,330,16,-8,0.0899999961256981,0.247710320670721,-9,69.1331939697266,178.896743774414,8.28937521387315,0.0401999987661839,1.42272727272727,0.623882878896758,2.43910527229309,131.075908306521,10,274.967315673828,2,11,0.0020000000949949,84,9906,3,"ADJ"
19,11,26,330,15,0,0.0299999993294477,0.0996069359283055,-9,71.8974533081055,178.877899169922,-4.91075773127839,0.0401999987661839,1.42159090909091,1,1.25062441825867,135.427133052116,10,274.885314941406,2,11,0.0890000015497208,81.8000030517578,9910,2,"ADJ"
19,11,26,330,14,-2,0.0399999991059303,0.164973557156394,-9,81.6621932983398,178.837310791016,2.91003342508278,0.0401999987661839,1.42272727272727,0.624970173013621,1.38003146648407,111.289052150635,10,274.881042480469,2,11,0.0290000010281801,81.3000030517578,9912,3,"ADJ"
19,11,26,330,13,-2,0.0399999991059303,0.190590968626127,-9,125.950782775879,178.823669433594,2.91081009720434,0.0401999987661839,1.42272727272727,1,1.37573516368866,162.199733286214,10,274.954406738281,2,11,0,79.8000030517578,9920,9,"ADJ"
19,11,26,330,12,0,0.0499999970197678,0.118332399307337,-9,120.422523498535,178.737518310547,-22.7115438341448,0.0401999987661839,1.42159090909091,1,1.75352001190186,194.259936811257,10,274.601867675781,2,11,0,81.3000030517578,9928,5,"ADJ"
19,11,26,330,11,-4,0.0999999940395355,0.212655580129057,-9,87.2230377197266,178.628692626953,22.6746602922484,0.0401999987661839,1,0.624779302149783,2.06550288200378,194.131477440961,10,274.155914306641,2,11,0,84.8000030517578,9933,0,"ADJ"
19,11,26,330,10,2,0.129999995231628,0.161685320971662,-9,75.9753341674805,178.682556152344,-98.7258444982869,0.0401999987661839,1,0.624800950855825,1.75063574314117,192.778084749115,10,271.661193847656,2,11,0,97.2000045776367,9934,0,"ADJ"
19,11,26,330,9,-15,0.149999991059303,0.253425529786658,-9,38.7055587768555,178.219680786133,20.0648519946223,0.0401999987661839,1.5,0.624306101718767,2.93809270858765,204.772313270862,10,269.556793212891,2,11,0,90.7000045776367,9929,0,"ADJ"
19,11,26,330,8,-16,0.0999999940395355,0.245883383793371,-9,33.0292701721191,178.258972167969,5.55458177667047,0.0401999987661839,1.6,0.612068978274477,3.06392788887024,194.74763402077,10,268.638458251953,2,11,0,81.5999984741211,9927,0,"ADJ"
19,11,26,330,7,-9,0.0700000002980232,0.199147765215948,-9,31.2002830505371,178.333068847656,3.38739901212899,0.0401999987661839,1.5,1,2.8127920627594,202.120389090505,10,268.665252685547,2,11,0,78.4000015258789,9922,0,"ADJ"
19,11,26,330,6,-10,0.0700000002980232,0.205797158207867,-9,31.0686302185059,178.363891601562,3.05659656070027,0.0401999987661839,1.66666666666667,1,2.81404256820679,207.191809622421,10,269.36474609375,2,11,0,78.7000045776367,9918,0,"ADJ"
19,11,26,330,5,-11,0.0799999982118607,0.185195794432785,-9,20.6215476989746,178.496368408203,4.15563922664222,0.0401999987661839,1.57142857142857,1,2.93923807144165,216.399216270363,10,269.871704101562,2,11,0,79.0999984741211,9912,0,"ADJ"
19,11,26,330,4,-10,0.0700000002980232,0.181709830271166,-9,21.4534530639648,178.533538818359,3.06616887372911,0.0401999987661839,1.66666666666667,1,2.75247716903687,215.172907288346,10,270.208312988281,2,11,0,79.9000015258789,9908,0,"ADJ"
19,11,26,330,3,-10,0.0700000002980232,0.18213154647259,-9,21.6035251617432,178.639083862305,3.06621943293982,0.0401999987661839,1.42857142857143,1,2.87593173980713,210.475415508152,10,270.212768554688,2,11,0,80.0999984741211,9902,1,"ADJ"
19,11,26,330,2,-8,0.0700000002980232,0.196751141877625,-9,34.0343360900879,178.640838623047,3.83177176435983,0.0401999987661839,1.33333333333333,1,2.6919322013855,201.214727926207,10,270.14208984375,2,11,0,80.4000015258789,9893,0,"ADJ"
19,11,26,330,1,-9,0.0700000002980232,0.202703226134314,-9,33.0396690368652,178.666351318359,3.40163600874366,0.0401999987661839,1.5,1,2.68881130218506,201.03338906191,10,269.79443359375,2,11,0,78.7000045776367,9889,0,"ADJ"
19,11,25,329,24,-17,0.0999999940395355,0.249609846721285,-9,32.651668548584,178.717987060547,5.24880174951535,0.0469999983906746,1.41666666666667,1,3.19290137290955,202.500391221008,10,269.715515136719,2,11,0,81.2000045776367,9886,1,"ADJ"
19,11,25,329,23,-10,0.0700000002980232,0.218259170763265,-9,37.0702857971191,178.775543212891,3.05733174703122,0.0469999983906746,1.66666666666667,1,2.75388503074646,200.404217308878,10,269.429534912109,2,11,0,78.8000030517578,9881,1,"ADJ"
19,11,25,329,22,-7,0.0599999986588955,0.202505881753367,-9,42.3890190124512,178.784301757812,2.75634878287865,0.0469999983906746,1.75,1,2.1897189617157,206.156859974229,10,270.007141113281,2,11,0,81.9000015258789,9874,0,"ADJ"
19,11,25,329,21,-10,0.0899999961256981,0.332727235797241,-9,131.9716796875,178.856018066406,6.52954875578576,0.0469999983906746,1.42272727272727,1,2.689692735672,217.168378703766,10,270.740020751953,2,11,0,83.2000045776367,9866,0,"ADJ"
19,11,25,329,20,-19,0.159999996423721,0.431858971240056,-9,152.450180053711,178.417037963867,19.3821536273733,0.0471999980509281,1.9,1,3.18956136703491,220.322053255041,10,271.764343261719,2,11,0,85.5,9862,0,"ADJ"
19,11,25,329,19,-23,0.189999997615814,0.495231717678324,-9,190.58088684082,178.914398193359,26.9063497603643,0.0405999980866909,2.3,1,3.50198268890381,228.042940291953,10,272.721008300781,2,11,0,85.4000015258789,9851,0,"ADJ"
19,11,25,329,18,-5,0.0999999940395355,0.310884846963636,-9,217.454345703125,178.817230224609,18.0929490089928,0.0405999980866909,1.42272727272727,1,2.00211119651794,236.623189159709,10,273.448913574219,2,11,0,88.0999984741211,9841,0,"ADJ"
19,11,25,329,17,-4,0.0700000002980232,0.329627739538134,-9,324.229156494141,178.679870605469,7.7627382760443,0.0405999980866909,1.42272727272727,1,1.88177442550659,245.490335721157,10,273.638732910156,2,11,0,86.0999984741211,9834,6,"ADJ"
19,11,25,329,16,-1,0.0399999991059303,0.228078681256273,-9,429.699035644531,178.605316162109,5.79469060704563,0.0405999980866909,1,1,1.31564521789551,257.962990598051,10,273.682525634766,2,11,0,87.4000015258789,9825,6,"ADJ"
19,11,25,329,15,-20,0.310000002384186,0.702939762860121,-9,630.389831542969,179.018005371094,135.169892298396,0.0405999980866909,1.25,0.625273487495514,4.56520128250122,264.064336233568,10,274.29736328125,2,11,0,81.3000030517578,9816,6,"ADJ"
19,11,25,329,14,-10,0.370000004768372,0.550997541337329,-9,606.365356445312,178.871948242188,459.018929244535,0.0405999980866909,0.434782608695652,0.624641391718247,5.37936496734619,267.26482901904,10,273.919006347656,2,11,0,82.0999984741211,9807,3,"ADJ"
19,11,25,329,13,-18,0.449999988079071,0.65851706208896,-9,575.106201171875,178.791534423828,458.801120719772,0.0405999980866909,0.620689655172414,1,6.56648206710815,273.581466520597,10,273.940490722656,2,11,0,81.5,9798,10,"ADJ"
19,11,25,329,12,-3,0.439999997615814,0.320377834129047,-9,396.524230957031,178.703659057617,2567.91343438911,0.0405999980866909,0.0967741935483871,1,6.43842315673828,280.007106861155,10,273.363403320312,2,11,0,85,9789,10,"ADJ"
19,11,25,329,11,9,0.370000004768372,0.403764309717161,-9,263.534881591797,178.675888061523,-506.990150728222,0.0405999980866909,0.36,0.624791318864775,5.43790769577026,283.303994192151,10,272.291198730469,2,11,0,89.7000045776367,9785,8,"ADJ"
19,11,25,329,10,11,0.379999995231628,0.396530622898992,-9,203.705841064453,178.715408325195,-448.191966219482,0.0405999980866909,0.578947368421053,1,5.50074052810669,289.637347508261,10,271.583099365234,2,11,0.0490000024437904,92.5,9777,9,"ADJ"
19,11,25,329,9,-2,0.28999999165535,0.220965841392792,-9,193.713348388672,178.689865112305,1094.75789572453,0.0405999980866909,0.2,1,4.31461477279663,298.011166020389,10,271.363159179688,2,11,0.235000014305115,89.9000015258789,9770,10,"ADJ"
19,11,25,329,8,-12,0.319999992847443,0.399806947045965,-9,191.023193359375,178.272598266602,244.864037964379,0.0405999980866909,4,1,4.689697265625,311.317090831628,10,271.052307128906,2,11,0.278000026941299,89.3000030517578,9762,9,"ADJ"
19,11,25,329,7,-7,0.349999994039536,0.342925644650393,-9,206.595321655273,178.722473144531,549.116774854734,0.0405999980866909,1.4,1,5.18998050689697,308.932793410164,10,270.991333007812,2,11,0.376000016927719,91.3000030517578,9761,6,"ADJ"
19,11,25,329,6,-3,0.399999976158142,0.256957510152404,-9,202.77116394043,178.253692626953,1912.2389183622,0.0405999980866909,0.428571428571429,1,5.94076251983643,319.021960059483,10,270.944458007812,2,11,1.41400003433228,92.7000045776367,9752,10,"ADJ"
19,11,25,329,5,-5,0.399999976158142,0.289601865076945,-9,174.02522277832,178.295715332031,1146.37852016682,0.0405999980866909,0.833333333333333,1,5.81516122817993,318.034977971396,10,270.716613769531,2,11,1.94200015068054,91.5,9747,10,"ADJ"
19,11,25,329,4,-5,0.419999986886978,0.284383733951474,-9,164.7353515625,178.355667114258,1326.66230544994,0.0405999980866909,0.625,1,6.12637376785278,323.366844865765,10,270.632110595703,2,11,2.38800001144409,90.7000045776367,9743,10,"ADJ"
19,11,25,329,3,1,0.419999986886978,0.169048736263564,-9,173.063781738281,178.372009277344,-6635.26455316611,0.0405999980866909,0.0909090909090909,1,6.12588405609131,328.395381650818,10,270.711791992188,2,11,2.90300011634827,91.4000015258789,9740,10,"ADJ"
19,11,25,329,2,-3,0.419999986886978,0.235175830413958,-9,155.451538085938,178.451629638672,2213.62883838944,0.0405999980866909,0.272727272727273,1,6.18959617614746,345.226991198508,10,270.941162109375,2,11,3.2110002040863,90.5,9742,10,"ADJ"
19,11,25,329,1,-4,0.399999976158142,0.275099749064586,-9,186.733261108398,178.519165039062,1435.06312166979,0.0405999980866909,0.444444444444444,1,5.87685632705688,349.6714585998,10,271.111450195312,2,11,2.86700010299683,90.9000015258789,9748,10,"ADJ"
19,11,24,328,24,-3,0.389999985694885,0.253944604689778,-9,195.742111206055,178.603286743164,1772.56054985505,0.0471999980509281,0.428571428571429,1,5.75309801101685,352.766510393303,10,270.972564697266,2,11,2.35800004005432,90.7000045776367,9758,10,"ADJ"
19,11,24,328,23,-2,0.299999982118607,0.233069834731828,-9,227.051513671875,178.661697387695,1210.51421044405,0.110399998724461,0.333333333333333,1,4.3759822845459,0.733866945280852,10,271.039733886719,2,11,2.51000022888184,91,9772,10,"ADJ"
19,11,24,328,22,-11,0.319999992847443,0.435714190484255,-9,270.288299560547,178.750793457031,267.677610829244,0.110399998724461,1.375,1,4.68944406509399,5.06461980306847,10,271.613647460938,2,11,1.6560001373291,85.9000015258789,9776,9,"ADJ"
19,11,24,328,21,-5,0.189999997615814,0.313804240549297,-9,222.476333618164,3063.8994140625,123.454859564193,0.110399998724461,0.833333333333333,1,2.8133556842804,11.751052821241,10,272.028350830078,2,11,0.422000020742416,85.5999984741211,9790,8,"ADJ"
19,11,24,328,20,0,0.170000001788139,0.132099525567449,-9,165.926391601562,178.399078369141,-884.094078253216,0.110799998044968,0,1,2.50641679763794,8.16318009857852,10,271.968414306641,2,11,0.610000014305115,84.5999984741211,9796,9,"ADJ"
19,11,24,328,19,-4,0.119999997317791,0.254390403289651,-9,147.837341308594,178.379409790039,38.7941007993032,0.0412000007927418,1.42272727272727,1,2.06564426422119,356.5455151979,10,271.443054199219,2,11,0.128000006079674,85.5999984741211,9805,10,"ADJ"
19,11,24,328,18,-8,0.149999991059303,0.312238048482189,-9,136.399291992188,178.320358276367,37.8066635576974,0.0412000007927418,1.42272727272727,1,2.44535207748413,7.58448208118139,10,270.882781982422,2,11,0.00700000021606684,85.5999984741211,9810,9,"ADJ"
19,11,24,328,17,0,0.0799999982118607,0.123594402154332,-9,135.482284545898,178.291320800781,-91.8535717154512,0.0412000007927418,0,1,2.00526571273804,47.377155238367,10,271.139556884766,2,11,0.0450000017881393,83.7000045776367,9822,10,"ADJ"
19,11,24,328,16,0,0.179999992251396,0.122275775604772,-9,131.462524414062,178.776626586914,-1048.42690327374,0.0412000007927418,0,1,2.75283288955688,61.7887847996593,10,271.698638916016,2,11,0.160000011324883,82.3000030517578,9827,7,"ADJ"
19,11,24,328,15,10,0.209999993443489,0.32757278382063,-9,126.566841125488,178.740249633789,-83.3670355598542,0.0412000007927418,0.4,1,3.00134038925171,100.09486568905,10,272.102966308594,2,11,0.104000002145767,82,9837,9,"ADJ"
19,11,24,328,14,10,0.219999998807907,0.367313667104119,-9,178.257583618164,178.696395874023,-95.751325619964,0.0412000007927418,0.333333333333333,1,2.93955826759338,134.390390954031,10,271.815063476562,2,11,0.0430000014603138,78.4000015258789,9842,10,"ADJ"
19,11,24,328,13,20,0.229999989271164,0.343131968353245,-9,72.4832763671875,178.577377319336,-54.5729872595655,0.0412000007927418,0.625,1,3.12598299980164,142.20898076954,10,271.157135009766,2,11,0.00100000004749745,82.5,9847,10,"ADJ"
19,11,24,328,12,30,0.159999996423721,0.422413632646905,-9,89.7584686279297,178.41438293457,-12.1944322304901,0.0412000007927418,1.07142857142857,1,1.8756308555603,119.877404211418,10,269.972595214844,2,11,0,83.4000015258789,9856,10,"ADJ"
19,11,24,328,11,20,0.129999995231628,0.299792184525253,-9,47.9117393493652,178.31184387207,-9.76677167352885,0.0412000007927418,1.25,1,1.44256961345673,96.6208423298802,10,268.749572753906,2,11,0,86,9858,10,"ADJ"
19,11,24,328,10,7,0.109999999403954,0.206098847163158,-9,44.1482200622559,178.300643920898,-16.7804872915779,0.0412000007927418,1.4,1,1.25201368331909,110.05034134153,10,266.760375976562,2,11,0,89.4000015258789,9864,10,"ADJ"
19,11,24,328,9,-1,0.0299999993294477,0.110012451917562,-9,46.6630516052246,178.326278686523,2.36565466888652,0.0412000007927418,1.42272727272727,1,1.13169515132904,124.858368966466,10,264.840484619141,2,11,0,85.3000030517578,9866,10,"ADJ"
19,11,24,328,8,-2,0.0299999993294477,0.136470488339861,-9,44.3871231079102,177.819122314453,1.17881188162322,0.0412000007927418,2,1,1.25295257568359,111.599666035975,10,263.94140625,2,11,0,79.9000015258789,9868,10,"ADJ"
19,11,24,328,7,0,0.00999999977648258,0.0825391777414232,-9,39.2566413879395,177.840148925781,-0.174531051789768,0.0412000007927418,1.42159090909091,1,0.563938319683075,129.582923081755,10,263.778564453125,2,11,0,78.2000045776367,9867,10,"ADJ"
19,11,24,328,6,0,0.0399999991059303,0.0862557773634692,-9,44.9700126647949,177.887573242188,-11.2118785017208,0.0412000007927418,0,1,1.44373071193695,162.978124836519,10,264.767822265625,2,11,0,81.8000030517578,9866,10,"ADJ"
19,11,24,328,5,-1,0.0399999991059303,0.104746136448704,-9,40.2753639221191,177.933120727539,5.60719148927272,0.0412000007927418,1.42272727272727,1,1.37757468223572,103.318448817104,10,264.826965332031,2,11,0,85.2000045776367,9864,10,"ADJ"
19,11,24,328,4,0,0.0199999995529652,0.0830110159869038,-9,40.2413482666016,177.945816040039,-1.40700390167213,0.0412000007927418,1.42159090909091,1,0.751787841320038,143.264420562715,10,265.810485839844,2,11,0,86.7000045776367,9869,10,"ADJ"
19,11,24,328,3,-2,0.0399999991059303,0.132491887640388,-9,40.8354721069336,177.984375,2.80924535586339,0.0412000007927418,1.42272727272727,1,1.37733805179596,153.076223071706,10,265.360626220703,2,11,0,84,9870,10,"ADJ"
19,11,24,328,2,-4,0.0299999993294477,0.161419230913835,-9,36.7237701416016,177.993362426758,0.589366142019189,0.0412000007927418,4,1,1.25218284130096,168.563342274648,10,263.923583984375,2,11,0,77.3000030517578,9869,10,"ADJ"
19,11,24,328,1,-7,0.0499999970197678,0.19933397548573,-9,39.5324440002441,178.060424804688,1.55976662525712,0.0412000007927418,2.33333333333333,1,2.0655152797699,174.954362163076,10,264.024658203125,2,11,0,75.7000045776367,9869,10,"ADJ"
19,11,23,327,24,-6,0.0399999991059303,0.187551094903159,-9,38.4006118774414,178.1142578125,0.931320765499867,0.110799998044968,3,1,1.62950146198273,171.231248793629,10,263.9169921875,2,11,0,75.5999984741211,9866,9,"ADJ"
19,11,23,327,23,-7,0.0499999970197678,0.197514342731168,-9,38.4345703125,178.220550537109,1.55874854272254,0.110799998044968,2.33333333333333,1,1.8191134929657,182.661543556232,10,263.852325439453,2,11,0,73.8000030517578,9867,5,"ADJ"
19,11,23,327,22,-7,0.0399999991059303,0.206788261878791,-9,44.1680145263672,178.279174804688,0.799190259275311,0.110799998044968,3.5,1,1.62597513198853,183.617931722505,10,264.219604492188,2,11,0,72.0999984741211,9869,0,"ADJ"
19,11,23,327,21,-8,0.0499999970197678,0.384129639182856,-9,248.198104858398,178.393707275391,1.36840593814005,0.110799998044968,4,1,2.00158214569092,193.673730202665,10,264.723052978516,2,11,0,70.5,9874,0,"ADJ"
19,11,23,327,20,-9,0.0599999986588955,0.402047027903337,-9,253.538558959961,178.391159057617,2.10672175667131,0.111199997365475,1.42272727272727,1,2.5637629032135,188.98612092632,10,265.333892822266,2,11,0,69.4000015258789,9879,0,"ADJ"
19,11,23,327,19,-10,0.0700000002980232,0.452790272662863,-9,326.403381347656,178.353668212891,3.01507082650806,0.0416999980807304,5,1,2.75787901878357,217.598101889002,10,265.705261230469,2,11,0,68.5,9876,0,"ADJ"
19,11,23,327,18,-10,0.0700000002980232,0.479528993433988,-9,389.217132568359,178.312118530273,3.02678428748052,0.0416999980807304,5,1,2.88102245330811,234.458311332477,10,266.737518310547,2,11,0,66.2000045776367,9870,0,"ADJ"
19,11,23,327,17,-12,0.0899999961256981,0.530554992790444,-9,442.311614990234,178.240783691406,5.39764859884772,0.0416999980807304,12,1,2.81380939483643,236.349176278797,10,268.568542480469,2,11,0,66.3000030517578,9866,0,"ADJ"
19,11,23,327,16,-20,0.280000001192093,0.647874773414535,-9,487.206573486328,178.691207885742,98.3227546954436,0.0416999980807304,0.740740740740741,0.624010569227291,4.32287168502808,257.934993384192,10,270.773834228516,2,11,0,62.7999992370605,9861,0,"ADJ"
19,11,23,327,15,10,0.459999978542328,0.526348170588658,-9,523.168090820312,178.651626586914,-873.042401963548,0.0416999980807304,0.136986301369863,0.624589405402743,6.69148540496826,265.921810149946,10,271.118194580078,2,11,0,63.2000007629395,9857,0,"ADJ"
19,11,23,327,14,30,0.469999998807907,0.767180444018397,-9,540.202880859375,178.612548828125,-310.525953225507,0.0416999980807304,0.32258064516129,0.624576031064503,6.8149266242981,266.144492058526,10,271.220397949219,2,11,0,63,9855,0,"ADJ"
19,11,23,327,13,52,0.529999971389771,0.911340695385654,-9,521.174377441406,178.576507568359,-256.27622128012,0.0416999980807304,0.472727272727273,0.624584286796225,7.68855905532837,268.237240316414,10,270.570770263672,2,11,0,64,9852,0,"ADJ"
19,11,23,327,12,61,0.529999971389771,0.91709484375107,-9,450.892181396484,178.425323486328,-217.569240985702,0.0416999980807304,0.622448979591837,0.624598660678518,7.56719446182251,276.126639874076,10,269.461395263672,2,11,0,67.5999984741211,9852,0,"ADJ"
19,11,23,327,11,41,0.489999979734421,0.7707368456214,-9,396.538238525391,178.317794799805,-254.738685961274,0.0416999980807304,0.594202898550725,0.624516854178726,7.12899541854858,276.047768331698,10,268.341186523438,2,11,0,69.4000015258789,9852,0,"ADJ"
19,11,23,327,10,12,0.409999996423721,0.506660110641028,-9,383.149963378906,178.334930419922,-507.586677758965,0.0416999980807304,0.315789473684211,0.624724087091638,6.00284051895142,274.455717676044,10,267.138610839844,2,11,0,71,9849,0,"ADJ"
19,11,23,327,9,-28,0.370000004768372,0.673029310000265,-9,383.697113037109,178.350250244141,159.379256146013,0.0416999980807304,3.5,0.624384252586747,5.4405083656311,265.737554378194,10,266.306274414062,2,11,0,74.8000030517578,9844,3,"ADJ"
19,11,23,327,8,-34,0.299999982118607,0.746021318706896,-9,429.9345703125,178.396118164062,69.8960040279172,0.0416999980807304,1.42272727272727,1,4.5678915977478,256.317212307759,10,266.050659179688,2,11,0.0020000000949949,75.5999984741211,9838,9,"ADJ"
19,11,23,327,7,-34,0.329999983310699,0.761890730824695,-9,459.239196777344,178.419403076172,93.2916214083877,0.0416999980807304,34,1,4.9388599395752,260.201439020748,10,266.794311523438,2,11,0.00300000002607703,77.2000045776367,9832,10,"ADJ"
19,11,23,327,6,-30,0.370000004768372,0.767627723475268,-9,534.001647949219,178.469680786133,149.498157860559,0.0416999980807304,7.5,1,5.5018253326416,266.885407780416,10,267.638549804688,2,11,0.00300000002607703,77.4000015258789,9823,9,"ADJ"
19,11,23,327,5,-52,0.449999988079071,0.981507988021835,-9,646.028137207031,178.450759887695,155.649393881662,0.0416999980807304,8.66666666666667,1,6.63040542602539,273.069386139774,10,268.478820800781,2,11,0.00100000004749745,73.5999984741211,9813,9,"ADJ"
19,11,23,327,4,-57,0.479999989271164,1.03946443599766,-9,701.000549316406,178.480438232422,172.565170453289,0.0416999980807304,14.25,1,7.06433153152466,275.090068612881,10,268.844451904297,2,11,0.00100000004749745,74.8000030517578,9799,4,"ADJ"
19,11,23,327,3,-68,0.539999961853027,1.12635746491622,-9,749.767456054688,178.556915283203,206.547078675972,0.0416999980807304,17,1,7.94134759902954,273.997150011649,10,269.614685058594,2,11,0.00100000004749745,74.2000045776367,9789,3,"ADJ"
